Num,Products_Num,A_Pro/IS,Output,Bromide,Bromide_Num,Amine,Amine_Num,Product
1041,1909-26-01-W9,3.695275428,0.23095471425,CC1=CC=C(Br)C=C1,B01,CC1=C(N)C=NC=C1,A26,N(c1c(C)ccnc1)c1ccc(C)cc1
1047,1909-26-01-W15,2.922638982,0.182664936375,COC1=CC(Br)=CC=C1,B07,CC1=C(N)C=NC=C1,A26,O(C)c1cc(Nc2c(C)ccnc2)ccc1
1048,1909-26-01-W16,1.639848357,0.1024905223125,OCC1=CC=CC(Br)=C1,B08,CC1=C(N)C=NC=C1,A26,OCc1cc(Nc2c(C)ccnc2)ccc1
1051,1909-26-01-W19,2.572901629,0.1608063518125,FC1=CC=CC=C1Br,B03,CC1=NC=CC(N)=C1,A27,Fc1c(Nc2cc(C)ncc2)cccc1
1058,1909-26-01-W26,1.039597603,0.0649748501874999,OC1=CC=CC=C1Br,B02,FC1=CC=CC(N)=N1,A28,Fc1nc(Nc2c(O)cccc2)ccc1
1060,1909-26-01-W28,1.438334643,0.0898959151874999,N#CC1=CC=C(Br)C=C1,B04,FC1=CC=CC(N)=N1,A28,Fc1nc(Nc2ccc(C#N)cc2)ccc1
1066,1909-26-01-W34,0.32781339,0.0204883368749999,OC1=CC=CC=C1Br,B02,FC1=NC=C(N)C=C1,A29,Fc1ncc(Nc2c(O)cccc2)cc1
1072,1909-26-01-W40,0.591832325,0.0369895203124999,OCC1=CC=CC(Br)=C1,B08,FC1=NC=C(N)C=C1,A29,Fc1ncc(Nc2cc(CO)ccc2)cc1
1073,1909-26-01-W41,4.381690845,0.2738556778125,CC1=CC=C(Br)C=C1,B01,FC1=C(N)C=CN=C1,A30,Fc1c(Nc2ccc(C)cc2)ccnc1
1077,1909-26-01-W45,3.773947111,0.2358716944375,FC1=CC(Br)=CC=C1,B05,FC1=C(N)C=CN=C1,A30,Fc1c(Nc2cc(F)ccc2)ccnc1
1079,1909-26-01-W47,5.346094652,0.33413091575,COC1=CC(Br)=CC=C1,B07,FC1=C(N)C=CN=C1,A30,Fc1c(Nc2cc(OC)ccc2)ccnc1
1080,1909-26-01-W48,4.093887839,0.2558679899375,OCC1=CC=CC(Br)=C1,B08,FC1=C(N)C=CN=C1,A30,Fc1c(Nc2cc(CO)ccc2)ccnc1
1083,1909-26-01-W51,2.346475291,0.1466547056875,FC1=CC=CC=C1Br,B03,N#CC1=CC(N)=NC=C1,A31,Fc1c(Nc2nccc(C#N)c2)cccc1
1104,1909-26-01-W72,2.885195277,0.1803247048125,OCC1=CC=CC(Br)=C1,B08,CC1=CC(C)=C(N)C=N1,A33,OCc1cc(Nc2c(C)cc(C)nc2)ccc1
1112,1909-26-01-W80,0.812069375,0.0507543359374999,OCC1=CC=CC(Br)=C1,B08,O=CC1=C(N)C=NC=C1,A34,O=Cc1c(Nc2cc(CO)ccc2)cncc1
1114,1909-26-01-W82,0.157700205,0.00985626281249993,OC1=CC=CC=C1Br,B02,COC1=NC=C(N)C=C1,A35,O(C)c1ncc(Nc2c(O)cccc2)cc1
1116,1909-26-01-W84,1.924604783,0.1202877989375,N#CC1=CC=C(Br)C=C1,B04,COC1=NC=C(N)C=C1,A35,O(C)c1ncc(Nc2ccc(C#N)cc2)cc1
1119,1909-26-01-W87,5.702643172,0.35641519825,COC1=CC(Br)=CC=C1,B07,COC1=NC=C(N)C=C1,A35,O(C)c1ncc(Nc2cc(OC)ccc2)cc1
1127,1909-26-01-W95,0.178636427,0.0111647766874999,COC1=CC(Br)=CC=C1,B07,N#CCC1=NC=CC=C1N,A36,O(C)c1cc(Nc2c(CC#N)nccc2)ccc1
1130,1909-26-01-W98,0.673282117,0.0420801323124999,OC1=CC=CC=C1Br,B02,O=C(C1=CC=CN=C1N)C,A37,O=C(C)c1c(Nc2c(O)cccc2)nccc1
1138,1909-26-01-W106,0.306593668,0.0191621042499999,OC1=CC=CC=C1Br,B02,CCOC1=NC=CC(N)=C1,A38,O(CC)c1nccc(Nc2c(O)cccc2)c1
1147,1909-26-01-W115,2.077220908,0.12982630675,FC1=CC=CC=C1Br,B03,CCOC1=CC(N)=NC=C1,A39,Fc1c(Nc2nccc(OCC)c2)cccc1
1164,1909-26-01-W132,1.637666583,0.1023541614375,N#CC1=CC=C(Br)C=C1,B04,O=C(OC)C1=CC=NC=C1N,A41,O=C(OC)c1c(Nc2ccc(C#N)cc2)cncc1
1183,1909-26-01-W151,3.070876999,0.1919298124375,COC1=CC(Br)=CC=C1,B07,O=C(C1=NC=CC(N)=C1)OC,A43,O=C(OC)c1nccc(Nc2cc(OC)ccc2)c1
1204,1909-26-01-W172,2.500845206,0.156302825375,N#CC1=CC=C(Br)C=C1,B04,FC(C1=NC=C(N)C=C1)(F)F,A46,FC(F)(F)c1ncc(Nc2ccc(C#N)cc2)cc1
1216,1909-26-01-W184,2.781920327,0.1738700204375,OCC1=CC=CC(Br)=C1,B08,FC(C1=NC=CC(N)=C1)(F)F,A47,FC(F)(F)c1nccc(Nc2cc(CO)ccc2)c1
1223,1909-26-01-W191,2.938438056,0.1836523785,COC1=CC(Br)=CC=C1,B07,O=C(OCC)C1=NC=CC(N)=C1,A48,O=C(OCC)c1nccc(Nc2cc(OC)ccc2)c1
1235,1909-26-01-W203,3.723980017,0.2327487510625,CC(C1=CC=C(Br)C=C1)C,B11,CC1=C(N)C=NC=C1,A26,N(c1c(C)ccnc1)c1ccc(C(C)C)cc1
1245,1909-26-01-W213,5.817114532,0.36356965825,BrC1=CC([N+]([O-])=O)=CC=C1,B13,CC1=NC=CC(N)=C1,A27,O=[N+]([O-])c1cc(Nc2cc(C)ncc2)ccc1
1250,1909-26-01-W218,0.04505869,0.00281616812499993,CC(C1=CC=CC=C1Br)=O,B10,FC1=CC=CC(N)=N1,A28,Fc1nc(Nc2c(C(=O)C)cccc2)ccc1
1260,1909-26-01-W228,1.107849261,0.0692405788124999,CN(C)C1=CC=CC=C1Br,B12,FC1=NC=C(N)C=C1,A29,Fc1ncc(Nc2c(N(C)C)cccc2)cc1
1265,1909-26-01-W233,5.754054054,0.359628378375,FC1=CC=C(Br)C(F)=C1,B09,FC1=C(N)C=CN=C1,A30,Fc1c(Nc2c(F)cncc2)ccc(F)c1
1266,1909-26-01-W234,0.373916907,0.0233698066874999,CC(C1=CC=CC=C1Br)=O,B10,FC1=C(N)C=CN=C1,A30,Fc1c(Nc2c(C(=O)C)cccc2)ccnc1
1269,1909-26-01-W237,9.156404672,0.572275292,BrC1=CC([N+]([O-])=O)=CC=C1,B13,FC1=C(N)C=CN=C1,A30,Fc1c(Nc2cc([N+](=O)[O-])ccc2)ccnc1
1272,1909-26-01-W240,1.449811171,0.0906131981874999,O=C(OC)C1=CC=C(Br)C=C1,B16,FC1=C(N)C=CN=C1,A30,Fc1c(Nc2ccc(C(=O)OC)cc2)ccnc1
1277,1909-26-01-W245,6.546981954,0.409186372125,BrC1=CC([N+]([O-])=O)=CC=C1,B13,N#CC1=CC(N)=NC=C1,A31,O=[N+]([O-])c1cc(Nc2nccc(C#N)c2)ccc1
1297,1909-26-01-W265,0.009576202,0.000598512624999908,FC1=CC=C(Br)C(F)=C1,B09,O=CC1=C(N)C=NC=C1,A34,Fc1c(Nc2c(C=O)ccnc2)ccc(F)c1
1302,1909-26-01-W270,0.138480392,0.00865502449999994,CCCCC1=CC=C(Br)C=C1,B14,O=CC1=C(N)C=NC=C1,A34,O=Cc1c(Nc2ccc(CCCC)cc2)cncc1
1311,1909-26-01-W279,3.624438262,0.226527391375,O=C(OC)C1=CC=CC=C1Br,B15,COC1=NC=C(N)C=C1,A35,O=C(OC)c1c(Nc2cnc(OC)cc2)cccc1
1312,1909-26-01-W280,2.234167894,0.139635493375,O=C(OC)C1=CC=C(Br)C=C1,B16,COC1=NC=C(N)C=C1,A35,O=C(OC)c1ccc(Nc2cnc(OC)cc2)cc1
1337,1909-26-01-W305,1.060356057,0.0662722535624999,FC1=CC=C(Br)C(F)=C1,B09,CCOC1=CC(N)=NC=C1,A39,Fc1c(Nc2nccc(OCC)c2)ccc(F)c1
1338,1909-26-01-W306,0.047597043,0.00297481518749992,CC(C1=CC=CC=C1Br)=O,B10,CCOC1=CC(N)=NC=C1,A39,O=C(C)c1c(Nc2nccc(OCC)c2)cccc1
